id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration
9618-2305220250--32339-0-14213-2305221555,430.0,Etihad Airways,Abu Dhabi International,AUH,Manila Ninoy Aquino,MNL,2023-05-22 02:50:00,2023-05-22 15:55:00,AUH,MNL,1,545
9618-2305220305--32339-0-10485-2305221435,434.6,Etihad Airways,Abu Dhabi International,AUH,Soekarno-Hatta,CGK,2023-05-22 03:05:00,2023-05-22 14:35:00,AUH,CGK,1,510
"9618-2305220505--32353,-32052-2-25768-2305230710",913.99,EgyptAir > EgyptAir > MIAT Mongolian Airlines,Abu Dhabi International > Cairo > Istanbul,AUH > CAI > IST,Cairo > Istanbul > Chinggis Khaan,CAI > IST > UBN,2023-05-22 05:05:00,2023-05-23 07:10:00,AUH,UBN,3,830
"9618-2305220540--31669,-31923-1-9882-2305221940",338.99,Wizz Air > Royal Jordanian,Abu Dhabi International > Amman Queen Alia,AUH > AMM,Amman Queen Alia > Baghdad International,AMM > BGW,2023-05-22 05:40:00,2023-05-22 19:40:00,AUH,BGW,2,300
"9618-2305220540--32761,-31734-2-25768-2305230710",838.1,Wizz Air Abu Dhabi > Turkish Airlines > Turkish Airlines,Abu Dhabi International > Amman Queen Alia > Istanbul,AUH > AMM > IST,Amman Queen Alia > Istanbul > Chinggis Khaan,AMM > IST > UBN,2023-05-22 05:40:00,2023-05-23 07:10:00,AUH,UBN,3,820
"9618-2305220540--32761,-31923-1-9882-2305221940",329.8,Wizz Air Abu Dhabi > Royal Jordanian,Abu Dhabi International > Amman Queen Alia,AUH > AMM,Amman Queen Alia > Baghdad International,AMM > BGW,2023-05-22 05:40:00,2023-05-22 19:40:00,AUH,BGW,2,300
"9618-2305220540--32761,-31973-1-11389-2305221510",240.64,Wizz Air Abu Dhabi > Pegasus Airlines,Abu Dhabi International > Amman Queen Alia,AUH > AMM,Amman Queen Alia > Ankara Esenboga,AMM > ESB,2023-05-22 05:40:00,2023-05-22 15:10:00,AUH,ESB,2,310
"9618-2305220540--32761,-32301-2-9715-2305230730",424.39,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Amman Queen Alia > Dubai,AUH > AMM > DXB,Amman Queen Alia > Dubai > Bahrain,AMM > DXB > BAH,2023-05-22 05:40:00,2023-05-23 07:30:00,AUH,BAH,3,460
"9618-2305220540--32761,-32301-2-9834-2305232155",559.94,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Amman Queen Alia > Dubai,AUH > AMM > DXB,Amman Queen Alia > Dubai > Beirut,AMM > DXB > BEY,2023-05-22 05:40:00,2023-05-23 21:55:00,AUH,BEY,3,625
9618-2305220540--32761-0-9445-2305220800,68.61,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Amman Queen Alia,AMM,2023-05-22 05:40:00,2023-05-22 08:00:00,AUH,AMM,1,200
"9618-2305220550--31669,-32708-2-15277-2305230455",601.99,Wizz Air > Air Astana > Air Astana,Abu Dhabi International > Tashkent > Almaty,AUH > TAS > ALA,Tashkent > Almaty > Beijing Capital,TAS > ALA > PEK,2023-05-22 05:50:00,2023-05-23 04:55:00,AUH,PEK,3,590
9618-2305220550--32761-0-16759-2305221025,209.4,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Tashkent,TAS,2023-05-22 05:50:00,2023-05-22 10:25:00,AUH,TAS,1,215
"9618-2305220555--31939,-31973-2-11389-2305221715",634.45,Qatar Airways > Qatar Airways > Pegasus Airlines,Abu Dhabi International > Hamad International > Istanbul Sabiha,AUH > DOH > SAW,Hamad International > Istanbul Sabiha > Ankara Esenboga,DOH > SAW > ESB,2023-05-22 05:55:00,2023-05-22 17:15:00,AUH,ESB,3,385
"9618-2305220555--31939,-32456-2-17075-2305230040",555.96,Qatar Airways > Qatar Airways > Cathay Pacific,Abu Dhabi International > Hamad International > Hong Kong Intl,AUH > DOH > HKG,Hamad International > Hong Kong Intl > Taipei Taiwan Taoyuan,DOH > HKG > TPE,2023-05-22 05:55:00,2023-05-23 00:40:00,AUH,TPE,3,670
9618-2305220555--31939-0-11089-2305220600,98.03,Qatar Airways,Abu Dhabi International,AUH,Hamad International,DOH,2023-05-22 05:55:00,2023-05-22 06:00:00,AUH,DOH,1,65
9618-2305220555--31939-1-10485-2305222130,496.6,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Soekarno-Hatta,DOH > CGK,2023-05-22 05:55:00,2023-05-22 21:30:00,AUH,CGK,2,605
9618-2305220555--31939-1-10610-2305221620,340.37,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Colombo Bandaranayake,DOH > CMB,2023-05-22 05:55:00,2023-05-22 16:20:00,AUH,CMB,2,375
9618-2305220555--31939-1-11389-2305221220,560.93,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Ankara Esenboga,DOH > ESB,2023-05-22 05:55:00,2023-05-22 12:20:00,AUH,ESB,2,300
9618-2305220555--31939-1-12042-2305230015,430.23,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Baku Heydar Aliyev International,DOH > GYD,2023-05-22 05:55:00,2023-05-23 00:15:00,AUH,GYD,2,230
9618-2305220555--31939-1-12071-2305230720,923.08,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Hanoi,DOH > HAN,2023-05-22 05:55:00,2023-05-23 07:20:00,AUH,HAN,2,510
9618-2305220555--31939-1-12409-2305231655,1070.12,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Incheon International Airport,DOH > ICN,2023-05-22 05:55:00,2023-05-23 16:55:00,AUH,ICN,2,590
9618-2305220555--31939-1-12461-2305221020,746.09,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Imam Khomeini International,DOH > IKA,2023-05-22 05:55:00,2023-05-22 10:20:00,AUH,IKA,2,200
9618-2305220555--31939-1-12569-2305230150,310.42,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Islamabad,DOH > ISB,2023-05-22 05:55:00,2023-05-23 01:50:00,AUH,ISB,2,270
9618-2305220555--31939-1-13288-2305221645,452.01,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Kathmandu,DOH > KTM,2023-05-22 05:55:00,2023-05-22 16:45:00,AUH,KTM,2,350
9618-2305220555--31939-1-13311-2305222055,609.94,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Kuala Lumpur International,DOH > KUL,2023-05-22 05:55:00,2023-05-22 20:55:00,AUH,KUL,2,535
9618-2305220555--31939-1-14213-2305222125,597.0,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Manila Ninoy Aquino,DOH > MNL,2023-05-22 05:55:00,2023-05-22 21:25:00,AUH,MNL,2,580
9618-2305220555--31939-1-14788-2305231835,1214.44,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Tokyo Narita,DOH > NRT,2023-05-22 05:55:00,2023-05-23 18:35:00,AUH,NRT,2,695
9618-2305220555--31939-1-16292-2305222125,422.9,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Singapore Changi,DOH > SIN,2023-05-22 05:55:00,2023-05-22 21:25:00,AUH,SIN,2,550
9618-2305220555--31939-1-9445-2305221215,264.13,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Amman Queen Alia,DOH > AMM,2023-05-22 05:55:00,2023-05-22 12:15:00,AUH,AMM,2,250
9618-2305220555--31939-1-9445-2305221650,239.62,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Amman Queen Alia,DOH > AMM,2023-05-22 05:55:00,2023-05-22 16:50:00,AUH,AMM,2,240
9618-2305220555--31939-1-9882-2305221100,585.98,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Baghdad International,DOH > BGW,2023-05-22 05:55:00,2023-05-22 11:00:00,AUH,BGW,2,190
9618-2305220555--31939-1-9970-2305221905,383.94,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Bangkok Suvarnabhumi,DOH > BKK,2023-05-22 05:55:00,2023-05-22 19:05:00,AUH,BKK,2,495
9618-2305220555--31939-2-12071-2305231210,1037.45,Qatar Airways > Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International > Kuala Lumpur International,AUH > DOH > KUL,Hamad International > Kuala Lumpur International > Hanoi,DOH > KUL > HAN,2023-05-22 05:55:00,2023-05-23 12:10:00,AUH,HAN,3,730
9618-2305220555--31939-2-14788-2305230645,1415.93,Qatar Airways > Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International > Hong Kong Intl,AUH > DOH > HKG,Hamad International > Hong Kong Intl > Tokyo Narita,DOH > HKG > NRT,2023-05-22 05:55:00,2023-05-23 06:45:00,AUH,NRT,3,825
9618-2305220555--31939-2-14788-2305230740,1255.28,Qatar Airways > Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International > Kuala Lumpur International,AUH > DOH > KUL,Hamad International > Kuala Lumpur International > Tokyo Narita,DOH > KUL > NRT,2023-05-22 05:55:00,2023-05-23 07:40:00,AUH,NRT,3,965
"9618-2305220610--32761,-31734-2-9561-2305230210",526.5,Wizz Air Abu Dhabi > Turkish Airlines > Turkish Airlines,Abu Dhabi International > Baku Heydar Aliyev International > Istanbul,AUH > GYD > IST,Baku Heydar Aliyev International > Istanbul > Ashgabat,GYD > IST > ASB,2023-05-22 06:10:00,2023-05-23 02:10:00,AUH,ASB,3,595
"9618-2305220610--32761,-32301-2-12461-2305222345",529.02,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Baku Heydar Aliyev International > Dubai,AUH > GYD > DXB,Baku Heydar Aliyev International > Dubai > Imam Khomeini International,GYD > DXB > IKA,2023-05-22 06:10:00,2023-05-22 23:45:00,AUH,IKA,3,495
"9618-2305220610--32761,-32301-2-25715-2305230425",1163.5,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Baku Heydar Aliyev International > Dubai,AUH > GYD > DXB,Baku Heydar Aliyev International > Dubai > Astana Nursultan Nazarbayev,GYD > DXB > NQZ,2023-05-22 06:10:00,2023-05-23 04:25:00,AUH,NQZ,3,635
9618-2305220610--32761-0-12042-2305220915,59.64,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Baku Heydar Aliyev International,GYD,2023-05-22 06:10:00,2023-05-22 09:15:00,AUH,GYD,1,185
9618-2305220810--32119-0-13344-2305220855,485.6,Kuwait Airways,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 08:10:00,2023-05-22 08:55:00,AUH,KWI,1,105
9618-2305220810--32339-0-13344-2305220855,172.2,Etihad Airways,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 08:10:00,2023-05-22 08:55:00,AUH,KWI,1,105
"9618-2305220810--32761,-31669-1-13445-2305221645",103.46,Wizz Air Abu Dhabi > Wizz Air,Abu Dhabi International > Ben Gurion Intl,AUH > TLV,Ben Gurion Intl > Larnaca,TLV > LCA,2023-05-22 08:10:00,2023-05-22 16:45:00,AUH,LCA,2,285
"9618-2305220810--32761,-31973-2-11431-2305230235",272.71,Wizz Air Abu Dhabi > Pegasus Airlines > Pegasus Airlines,Abu Dhabi International > Ben Gurion Intl > Istanbul Sabiha,AUH > TLV > SAW,Ben Gurion Intl > Istanbul Sabiha > Yerevan,TLV > SAW > EVN,2023-05-22 08:10:00,2023-05-23 02:35:00,AUH,EVN,3,465
"9618-2305220810--32761,-31973-2-16785-2305230205",374.75,Wizz Air Abu Dhabi > Pegasus Airlines > Pegasus Airlines,Abu Dhabi International > Ben Gurion Intl > Istanbul Sabiha,AUH > TLV > SAW,Ben Gurion Intl > Istanbul Sabiha > Tbilisi,TLV > SAW > TBS,2023-05-22 08:10:00,2023-05-23 02:05:00,AUH,TBS,3,475
"9618-2305220810--32761,-31973-2-16785-2305230320",249.75,Wizz Air Abu Dhabi > Pegasus Airlines > Pegasus Airlines,Abu Dhabi International > Ben Gurion Intl > Istanbul Sabiha,AUH > TLV > SAW,Ben Gurion Intl > Istanbul Sabiha > Tbilisi,TLV > SAW > TBS,2023-05-22 08:10:00,2023-05-23 03:20:00,AUH,TBS,3,475
"9618-2305220810--32761,-32301-2-16785-2305240445",582.83,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Ben Gurion Intl > Dubai,AUH > TLV > DXB,Ben Gurion Intl > Dubai > Tbilisi,TLV > DXB > TBS,2023-05-22 08:10:00,2023-05-24 04:45:00,AUH,TBS,3,625
"9618-2305220810--32761,-32301-2-9715-2305230730",551.93,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Ben Gurion Intl > Dubai,AUH > TLV > DXB,Ben Gurion Intl > Dubai > Bahrain,TLV > DXB > BAH,2023-05-22 08:10:00,2023-05-23 07:30:00,AUH,BAH,3,495
9618-2305220810--32761-0-16995-2305221050,48.75,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Ben Gurion Intl,TLV,2023-05-22 08:10:00,2023-05-22 10:50:00,AUH,TLV,1,220
"9618-2305220855--32339,-31651-1-17075-2305230130",514.2,Etihad Airways > Philippines AirAsia,Abu Dhabi International > Manila Ninoy Aquino,AUH > MNL,Manila Ninoy Aquino > Taipei Taiwan Taoyuan,MNL > TPE,2023-05-22 08:55:00,2023-05-23 01:30:00,AUH,TPE,2,680
9618-2305220855--32339-0-11089-2305220855,125.37,Etihad Airways,Abu Dhabi International,AUH,Hamad International,DOH,2023-05-22 08:55:00,2023-05-22 08:55:00,AUH,DOH,1,60
9618-2305220855--32339-0-14213-2305222200,430.0,Etihad Airways,Abu Dhabi International,AUH,Manila Ninoy Aquino,MNL,2023-05-22 08:55:00,2023-05-22 22:00:00,AUH,MNL,1,545
9618-2305220910--30759-0-13938-2305221015,73.1,Air Arabia Abu Dhabi,Abu Dhabi International,AUH,Muscat,MCT,2023-05-22 09:10:00,2023-05-22 10:15:00,AUH,MCT,1,65
9618-2305220915--30759-0-13344-2305220950,48.3,Air Arabia Abu Dhabi,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 09:15:00,2023-05-22 09:50:00,AUH,KWI,1,95
9618-2305220915--32003-0-13938-2305221025,247.0,Oman Air,Abu Dhabi International,AUH,Muscat,MCT,2023-05-22 09:15:00,2023-05-22 10:25:00,AUH,MCT,1,70
"9618-2305220915--32339,-31734-2-9561-2305230210",868.6,Etihad Airways > Turkish Airlines > Turkish Airlines,Abu Dhabi International > Muscat > Istanbul,AUH > MCT > IST,Muscat > Istanbul > Ashgabat,MCT > IST > ASB,2023-05-22 09:15:00,2023-05-23 02:10:00,AUH,ASB,3,610
"9618-2305220915--32339,-32348-2-9561-2305230325",1071.9,Etihad Airways > Emirates > Emirates,Abu Dhabi International > Muscat > Dubai,AUH > MCT > DXB,Muscat > Dubai > Ashgabat,MCT > DXB > ASB,2023-05-22 09:15:00,2023-05-23 03:25:00,AUH,ASB,3,290
9618-2305220915--32339-0-13938-2305221025,133.0,Etihad Airways,Abu Dhabi International,AUH,Muscat,MCT,2023-05-22 09:15:00,2023-05-22 10:25:00,AUH,MCT,1,70
"9618-2305220955--32339,-31940-2-11001-2305241425",3514.17,Etihad Airways > Qantas > Qantas,Abu Dhabi International > Melbourne Tullamarine > Darwin,AUH > MEL > DRW,Melbourne Tullamarine > Darwin > Dili,MEL > DRW > DIL,2023-05-22 09:55:00,2023-05-24 14:25:00,AUH,DIL,3,1135
9618-2305221000--32339-0-10901-2305221700,124.08,Etihad Airways,Abu Dhabi International,AUH,Hazrat Shahjalal International Airport ,DAC,2023-05-22 10:00:00,2023-05-22 17:00:00,AUH,DAC,1,300
9618-2305221005--32339-0-10957-2305221505,95.31,Etihad Airways,Abu Dhabi International,AUH,Indira Gandhi International ,DEL,2023-05-22 10:05:00,2023-05-22 15:05:00,AUH,DEL,1,210
9618-2305221010--32339-0-9445-2305221225,253.24,Etihad Airways,Abu Dhabi International,AUH,Amman Queen Alia,AMM,2023-05-22 10:10:00,2023-05-22 12:25:00,AUH,AMM,1,195
"9618-2305221155--31939,-31923-2-9882-2305221940",548.3,Qatar Airways > Royal Jordanian > Royal Jordanian,Abu Dhabi International > Hamad International > Amman Queen Alia,AUH > DOH > AMM,Hamad International > Amman Queen Alia > Baghdad International,DOH > AMM > BGW,2023-05-22 11:55:00,2023-05-22 19:40:00,AUH,BGW,3,340
"9618-2305221155--31939,-31973-2-11389-2305222120",634.45,Qatar Airways > Qatar Airways > Pegasus Airlines,Abu Dhabi International > Hamad International > Istanbul Sabiha,AUH > DOH > SAW,Hamad International > Istanbul Sabiha > Ankara Esenboga,DOH > SAW > ESB,2023-05-22 11:55:00,2023-05-22 21:20:00,AUH,ESB,3,385
9618-2305221155--31939-0-11089-2305221200,98.03,Qatar Airways,Abu Dhabi International,AUH,Hamad International,DOH,2023-05-22 11:55:00,2023-05-22 12:00:00,AUH,DOH,1,65
9618-2305221155--31939-1-10610-2305230205,340.37,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Colombo Bandaranayake,DOH > CMB,2023-05-22 11:55:00,2023-05-23 02:05:00,AUH,CMB,2,375
9618-2305221155--31939-1-12042-2305230015,427.51,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Baku Heydar Aliyev International,DOH > GYD,2023-05-22 11:55:00,2023-05-23 00:15:00,AUH,GYD,2,230
9618-2305221155--31939-1-12071-2305230720,920.36,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Hanoi,DOH > HAN,2023-05-22 11:55:00,2023-05-23 07:20:00,AUH,HAN,2,510
9618-2305221155--31939-1-12409-2305231655,1070.12,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Incheon International Airport,DOH > ICN,2023-05-22 11:55:00,2023-05-23 16:55:00,AUH,ICN,2,590
9618-2305221155--31939-1-12461-2305222115,746.09,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Imam Khomeini International,DOH > IKA,2023-05-22 11:55:00,2023-05-22 21:15:00,AUH,IKA,2,200
9618-2305221155--31939-1-12569-2305230150,307.7,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Islamabad,DOH > ISB,2023-05-22 11:55:00,2023-05-23 01:50:00,AUH,ISB,2,270
9618-2305221155--31939-1-13288-2305230100,452.01,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Kathmandu,DOH > KTM,2023-05-22 11:55:00,2023-05-23 01:00:00,AUH,KTM,2,350
9618-2305221155--31939-1-13311-2305230825,609.94,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Kuala Lumpur International,DOH > KUL,2023-05-22 11:55:00,2023-05-23 08:25:00,AUH,KUL,2,520
9618-2305221155--31939-1-14788-2305231835,1214.44,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Tokyo Narita,DOH > NRT,2023-05-22 11:55:00,2023-05-23 18:35:00,AUH,NRT,2,695
9618-2305221155--31939-1-9445-2305221650,239.62,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Amman Queen Alia,DOH > AMM,2023-05-22 11:55:00,2023-05-22 16:50:00,AUH,AMM,2,240
9618-2305221155--31939-2-12071-2305231210,1034.72,Qatar Airways > Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International > Kuala Lumpur International,AUH > DOH > KUL,Hamad International > Kuala Lumpur International > Hanoi,DOH > KUL > HAN,2023-05-22 11:55:00,2023-05-23 12:10:00,AUH,HAN,3,730
"9618-2305221315--30759,-31757-1-16292-2305230615",244.99,Air Arabia Abu Dhabi > Scoot,Abu Dhabi International > Thiruvananthapuram,AUH > TRV,Thiruvananthapuram > Singapore Changi,TRV > SIN,2023-05-22 13:15:00,2023-05-23 06:15:00,AUH,SIN,2,540
9618-2305221335--32119-0-13344-2305221420,413.8,Kuwait Airways,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 13:35:00,2023-05-22 14:20:00,AUH,KWI,1,105
9618-2305221335--32339-0-13344-2305221420,172.2,Etihad Airways,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 13:35:00,2023-05-22 14:20:00,AUH,KWI,1,105
"9618-2305221345--31923,-31734-3-9561-2305240210",832.33,Royal Jordanian > Royal Jordanian > Turkish Airlines > Turkish Airlines,Abu Dhabi International > Amman Queen Alia > Beirut > Istanbul,AUH > AMM > BEY > IST,Amman Queen Alia > Beirut > Istanbul > Ashgabat,AMM > BEY > IST > ASB,2023-05-22 13:45:00,2023-05-24 02:10:00,AUH,ASB,4,600
9618-2305221345--31923-0-9445-2305221600,215.12,Royal Jordanian,Abu Dhabi International,AUH,Amman Queen Alia,AMM,2023-05-22 13:45:00,2023-05-22 16:00:00,AUH,AMM,1,195
9618-2305221345--31923-1-9882-2305221940,345.99,Royal Jordanian > Royal Jordanian,Abu Dhabi International > Amman Queen Alia,AUH > AMM,Amman Queen Alia > Baghdad International,AMM > BGW,2023-05-22 13:45:00,2023-05-22 19:40:00,AUH,BGW,2,295
"9618-2305221345--32761,-31869-1-13445-2305222355",200.05,Wizz Air Abu Dhabi > SKY express,Abu Dhabi International > Athens International,AUH > ATH,Athens International > Larnaca,ATH > LCA,2023-05-22 13:45:00,2023-05-22 23:55:00,AUH,LCA,2,445
"9618-2305221400--32339,-31768-2-15458-2305230855",258.7,Etihad Airways > Thai AirAsia > Thai AirAsia,Abu Dhabi International > Chennai > Don Mueang,AUH > MAA > DMK,Chennai > Don Mueang > Phnom Penh,MAA > DMK > PNH,2023-05-22 14:00:00,2023-05-23 08:55:00,AUH,PNH,3,520
"9618-2305221400--32339,-31768-2-17075-2305231220",312.99,Etihad Airways > Thai AirAsia > Thai AirAsia,Abu Dhabi International > Chennai > Don Mueang,AUH > MAA > DMK,Chennai > Don Mueang > Taipei Taiwan Taoyuan,MAA > DMK > TPE,2023-05-22 14:00:00,2023-05-23 12:20:00,AUH,TPE,3,685
"9618-2305221400--32339,-31768-2-17606-2305230735",265.99,Etihad Airways > Thai AirAsia > Thai AirAsia,Abu Dhabi International > Chennai > Don Mueang,AUH > MAA > DMK,Chennai > Don Mueang > Vientiane,MAA > DMK > VTE,2023-05-22 14:00:00,2023-05-23 07:35:00,AUH,VTE,3,520
"9618-2305221400--32339,-32213,-32611,-32211-3-10485-2305230925",276.99,Etihad Airways > IndiGo > AirAsia > Indonesia AirAsia,Abu Dhabi International > Chennai > Hyderabad > Kuala Lumpur International,AUH > MAA > HYD > KUL,Chennai > Hyderabad > Kuala Lumpur International > Soekarno-Hatta,MAA > HYD > KUL > CGK,2023-05-22 14:00:00,2023-05-23 09:25:00,AUH,CGK,4,690
"9618-2305221400--32339,-32611,-32211-2-10485-2305230925",262.7,Etihad Airways > AirAsia > Indonesia AirAsia,Abu Dhabi International > Chennai > Kuala Lumpur International,AUH > MAA > KUL,Chennai > Kuala Lumpur International > Soekarno-Hatta,MAA > KUL > CGK,2023-05-22 14:00:00,2023-05-23 09:25:00,AUH,CGK,3,600
"9618-2305221400--32339,-32611-2-10258-2305231545",310.3,Etihad Airways > AirAsia > AirAsia,Abu Dhabi International > Chennai > Kuala Lumpur International,AUH > MAA > KUL,Chennai > Kuala Lumpur International > Bandar Seri Begawan,MAA > KUL > BWN,2023-05-22 14:00:00,2023-05-23 15:45:00,AUH,BWN,3,630
"9618-2305221400--32339,-32611-2-14213-2305231215",268.2,Etihad Airways > AirAsia > AirAsia,Abu Dhabi International > Chennai > Kuala Lumpur International,AUH > MAA > KUL,Chennai > Kuala Lumpur International > Manila Ninoy Aquino,MAA > KUL > MNL,2023-05-22 14:00:00,2023-05-23 12:15:00,AUH,MNL,3,730
"9618-2305221410--32339,-31768-2-17606-2305230735",399.99,Etihad Airways > Thai AirAsia > Thai AirAsia,Abu Dhabi International > Kochi > Don Mueang,AUH > COK > DMK,Kochi > Don Mueang > Vientiane,COK > DMK > VTE,2023-05-22 14:10:00,2023-05-23 07:35:00,AUH,VTE,3,550
