id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration,flight_score
"12071-2305220310--32213,-31435,-31669-3-12042-2305230915",363.99,IndiGo > IndiGo > Vistara > Wizz Air,Hanoi > Kolkata > Mumbai > Abu Dhabi International,HAN > CCU > BOM > AUH,Kolkata > Mumbai > Abu Dhabi International > Baku Heydar Aliyev International,CCU > BOM > AUH > GYD,2023-05-22 03:10:00,2023-05-23 09:15:00,HAN,GYD,4,700,797.32
12071-2305220205--31705-0-12409-2305220755,81.73,VietJet Air,Hanoi,HAN,Incheon International Airport,ICN,2023-05-22 02:05:00,2023-05-22 07:55:00,HAN,ICN,1,230,208.4
"12071-2305221550--31705,-31939-2-12461-2305230340",748.4,VietJet Air > Qatar Airways,Hanoi > Hamad International,HAN > DOH,Bangkok Suvarnabhumi > Imam Khomeini International,BKK > IKA,2023-05-22 15:50:00,2023-05-23 03:40:00,HAN,IKA,2,240,928.4
"12071-2305220900--31768,-31767-1-12569-2305222210",411.6,Thai AirAsia > Thai Airways,Hanoi > Bangkok Suvarnabhumi,HAN > BKK,Don Mueang > Islamabad,DMK > ISB,2023-05-22 09:00:00,2023-05-22 22:10:00,HAN,ISB,2,420,651.6
"12071-2305220855--32611,-32076-1-13288-2305222035",187.5,AirAsia > Malindo Air,Hanoi > Kuala Lumpur International,HAN > KUL,Kuala Lumpur International > Kathmandu,KUL > KTM,2023-05-22 08:55:00,2023-05-22 20:35:00,HAN,KTM,2,475,445.83
12071-2305221310--31757-1-13311-2305222035,133.56,Scoot > Scoot,Hanoi > Singapore Changi,HAN > SIN,Singapore Changi > Kuala Lumpur International,SIN > KUL,2023-05-22 13:10:00,2023-05-22 20:35:00,HAN,KUL,2,280,326.89
"12071-2305221820--31705,-32339-2-13344-2305230855",253.2,VietJet Air > Etihad Airways > Etihad Airways,Hanoi > Mumbai > Abu Dhabi International,HAN > BOM > AUH,Mumbai > Abu Dhabi International > Kuwait,BOM > AUH > KWI,2023-05-22 18:20:00,2023-05-23 08:55:00,HAN,KWI,3,580,596.53
"12071-2305220310--32213,-32003,-31669-4-13445-2305230150",448.99,IndiGo > IndiGo > Oman Air > Oman Air > Wizz Air,Hanoi > Kolkata > Indira Gandhi International  > Muscat > Riyadh,HAN > CCU > DEL > MCT > RUH,Kolkata > Indira Gandhi International  > Muscat > Riyadh > Larnaca,CCU > DEL > MCT > RUH > LCA,2023-05-22 03:10:00,2023-05-23 01:50:00,HAN,LCA,5,850,982.32
"12071-2305221820--31705,-32003-1-13938-2305231140",247.6,VietJet Air > Oman Air,Hanoi > Mumbai,HAN > BOM,Mumbai > Muscat,BOM > MCT,2023-05-22 18:20:00,2023-05-23 11:40:00,HAN,MCT,2,460,500.93
12071-2305222050--31768-1-14155-2305231135,183.8,Thai AirAsia > Thai AirAsia,Hanoi > Don Mueang,HAN > DMK,Don Mueang > Velana International,DMK > MLE,2023-05-22 20:50:00,2023-05-23 11:35:00,HAN,MLE,2,370,407.13
12071-2305220835--32454-0-14213-2305221335,127.0,Cebu Pacific,Hanoi,HAN,Manila Ninoy Aquino,MNL,2023-05-22 08:35:00,2023-05-22 13:35:00,HAN,MNL,1,240,257.0
"12071-2305220310--32213,-32708,-31895-3-25715-2305222210",631.99,IndiGo > IndiGo > Air Astana > Scat Airlines,Hanoi > Kolkata > Indira Gandhi International  > Almaty,HAN > CCU > DEL > ALA,Kolkata > Indira Gandhi International  > Almaty > Astana Nursultan Nazarbayev,CCU > DEL > ALA > NQZ,2023-05-22 03:10:00,2023-05-22 22:10:00,HAN,NQZ,4,595,1030.32
12071-2305220050--30939-0-14788-2305220745,162.24,Bamboo Airways,Hanoi,HAN,Tokyo Narita,NRT,2023-05-22 00:50:00,2023-05-22 07:45:00,HAN,NRT,1,295,310.57
"12071-2305220200--31880,-32690-1-15277-2305221140",149.43,Shenzhen Airlines > Air China,Hanoi > Shenzhen Bao'an International,HAN > SZX,Shenzhen Bao'an International > Beijing Capital,SZX > PEK,2023-05-22 02:00:00,2023-05-22 11:40:00,HAN,PEK,2,290,346.1
12071-2305221035--31766-1-15458-2305221955,186.47,Thai Smile > Thai Smile,Hanoi > Bangkok Suvarnabhumi,HAN > BKK,Bangkok Suvarnabhumi > Phnom Penh,BKK > PNH,2023-05-22 10:35:00,2023-05-22 19:55:00,HAN,PNH,2,190,349.8
"12071-2305221820--31705,-32036-1-16029-2305230555",420.2,VietJet Air > Flynas,Hanoi > Mumbai,HAN > BOM,Mumbai > Riyadh,BOM > RUH,2023-05-22 18:20:00,2023-05-23 05:55:00,HAN,RUH,2,545,701.87
12071-2305221310--31757-0-16292-2305221745,112.32,Scoot,Hanoi,HAN,Singapore Changi,SIN,2023-05-22 13:10:00,2023-05-22 17:45:00,HAN,SIN,1,215,233.99
"12071-2305221905--31703,-31714-1-16759-2305230905",466.8,Vietnam Airlines > Uzbekistan Airways,Hanoi > Indira Gandhi International ,HAN > DEL,Indira Gandhi International  > Tashkent,DEL > TAS,2023-05-22 19:05:00,2023-05-23 09:05:00,HAN,TAS,2,450,716.8
"12071-2305221820--31705,-30759-2-16785-2305231550",512.85,VietJet Air > Air Arabia Abu Dhabi > Air Arabia Abu Dhabi,Hanoi > Mumbai > Abu Dhabi International,HAN > BOM > AUH,Mumbai > Abu Dhabi International > Tbilisi,BOM > AUH > TBS,2023-05-22 18:20:00,2023-05-23 15:50:00,HAN,TBS,3,690,892.85
"12071-2305221820--31705,-32339,-31669-2-16995-2305231050",418.99,VietJet Air > Etihad Airways > Wizz Air,Hanoi > Mumbai > Abu Dhabi International,HAN > BOM > AUH,Mumbai > Abu Dhabi International > Ben Gurion Intl,BOM > AUH > TLV,2023-05-22 18:20:00,2023-05-23 10:50:00,HAN,TLV,3,695,800.66
12071-2305221110--30859-0-17075-2305221505,134.32,STARLUX Airlines,Hanoi,HAN,Taipei Taiwan Taoyuan,TPE,2023-05-22 11:10:00,2023-05-22 15:05:00,HAN,TPE,1,175,242.65
"12071-2305220205--31705,-32052-1-25768-2305221700",469.99,VietJet Air > MIAT Mongolian Airlines,Hanoi > Incheon International Airport,HAN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 02:05:00,2023-05-22 17:00:00,HAN,UBN,2,450,719.99
12071-2305221035--31766-1-17606-2305221945,195.93,Thai Smile > Thai Smile,Hanoi > Bangkok Suvarnabhumi,HAN > BKK,Bangkok Suvarnabhumi > Vientiane,BKK > VTE,2023-05-22 10:35:00,2023-05-22 19:45:00,HAN,VTE,2,190,359.26
"12409-2305220045--32454,-32301-2-9445-2305222120",518.29,Cebu Pacific > Cebu Pacific > flydubai,Incheon International Airport > Manila Ninoy Aquino > Dubai,ICN > MNL > DXB,Manila Ninoy Aquino > Dubai > Amman Queen Alia,MNL > DXB > AMM,2023-05-22 00:45:00,2023-05-22 21:20:00,ICN,AMM,3,1015,1006.62
12409-2305221645--32439-2-9561-2305232330,699.99,China Southern > China Southern,Incheon International Airport > Urumqi,ICN > URC,Guangzhou > Ashgabat,CAN > ASB,2023-05-22 16:45:00,2023-05-23 23:30:00,ICN,ASB,2,460,953.32
12409-2305221755--32339-0-9618-2305222240,789.67,Etihad Airways,Incheon International Airport,ICN,Abu Dhabi International,AUH,2023-05-22 17:55:00,2023-05-22 22:40:00,ICN,AUH,1,585,1034.67
"12409-2305220740--32558,-32257-1-9715-2305221705",518.99,Asiana Airlines > Gulf Air,Incheon International Airport > Manila Ninoy Aquino,ICN > MNL,Manila Ninoy Aquino > Bahrain,MNL > BAH,2023-05-22 07:40:00,2023-05-22 17:05:00,ICN,BAH,2,815,890.66
12409-2305222345--31896-1-9834-2305231240,527.99,Saudia > Saudia,Incheon International Airport > Jeddah,ICN > JED,Jeddah > Beirut,JED > BEY,2023-05-22 23:45:00,2023-05-23 12:40:00,ICN,BEY,2,895,926.32
"12409-2305220045--32454,-31061-2-9882-2305230055",484.27,Cebu Pacific > Cebu Pacific > Fly Baghdad,Incheon International Airport > Manila Ninoy Aquino > Dubai,ICN > MNL > DXB,Manila Ninoy Aquino > Dubai > Baghdad International,MNL > DXB > BGW,2023-05-22 00:45:00,2023-05-23 00:55:00,ICN,BGW,3,985,962.6
12409-2305221815--31731-0-11052-2305222215,91.64,T'way Air,Incheon International Airport,ICN,Don Mueang,DMK,2023-05-22 18:15:00,2023-05-22 22:15:00,ICN,BKK,1,360,261.64
"12409-2305222340--31651,-32454-1-10258-2305232255",135.99,Philippines AirAsia > Cebu Pacific,Incheon International Airport > Manila Ninoy Aquino,ICN > MNL,Manila Ninoy Aquino > Bandar Seri Begawan,MNL > BWN,2023-05-22 23:40:00,2023-05-23 22:55:00,ICN,BWN,2,380,362.66
12409-2305221520--32558-0-10485-2305222020,313.19,Asiana Airlines,Incheon International Airport,ICN,Soekarno-Hatta,CGK,2023-05-22 15:20:00,2023-05-22 20:20:00,ICN,CGK,1,420,503.19
12409-2305222325--31821-0-10610-2305230410,555.38,SriLankan Airlines,Incheon International Airport,ICN,Colombo Bandaranayake,CMB,2023-05-22 23:25:00,2023-05-23 04:10:00,ICN,CMB,1,495,770.38
12409-2305221645--32439-1-10901-2305222320,316.91,China Southern > China Southern,Incheon International Airport > Guangzhou,ICN > CAN,Guangzhou > Hazrat Shahjalal International Airport ,CAN > DAC,2023-05-22 16:45:00,2023-05-22 23:20:00,ICN,DAC,2,450,566.91
12409-2305221150--32558-0-10957-2305221640,285.33,Asiana Airlines,Incheon International Airport,ICN,Indira Gandhi International ,DEL,2023-05-22 11:50:00,2023-05-22 16:40:00,ICN,DEL,1,500,502.0
"12409-2305221200--31757,-32433-2-11001-2305241225",486.6,Scoot > Scoot > Citilink,Incheon International Airport > Singapore Changi > Bali (Denpasar),ICN > SIN > DPS,Singapore Changi > Bali (Denpasar) > Dili,SIN > DPS > DIL,2023-05-22 12:00:00,2023-05-24 12:25:00,ICN,DIL,3,665,858.27
"12409-2305221140--31705,-32213-2-11089-2305230540",392.3,VietJet Air > VietJet Air > IndiGo,Incheon International Airport > Ho Chi Minh City > Indira Gandhi International ,ICN > SGN > DEL,Ho Chi Minh City > Indira Gandhi International  > Hamad International,SGN > DEL > DOH,2023-05-22 11:40:00,2023-05-23 05:40:00,ICN,DOH,3,860,828.97
12409-2305221125--32439-3-11191-2305230005,566.99,China Southern > China Southern > China Southern > China Southern,Incheon International Airport > Dalian > Beijing Daxing > Urumqi,ICN > DLC > PKX > URC,Dalian > Beijing Daxing > Urumqi > Dushanbe,DLC > PKX > URC > DYU,2023-05-22 11:25:00,2023-05-23 00:05:00,ICN,DYU,4,605,968.66
"12409-2305221010--31714,-31734-1-11389-2305230915",630.5,Uzbekistan Airways > Turkish Airlines,Incheon International Airport > Tashkent,ICN > TAS,Tashkent > Ankara Esenboga,TAS > ESB,2023-05-22 10:10:00,2023-05-23 09:15:00,ICN,ESB,2,715,968.83
"12409-2305220755--32454,-31964,-32339,-31669-3-11431-2305230850",483.99,Cebu Pacific > Philippine Airlines > Etihad Airways > Wizz Air,Incheon International Airport > Manila Ninoy Aquino > Dammam > Abu Dhabi International,ICN > MNL > DMM > AUH,Manila Ninoy Aquino > Dammam > Abu Dhabi International > Yerevan,MNL > DMM > AUH > EVN,2023-05-22 07:55:00,2023-05-23 08:50:00,ICN,EVN,4,1125,1058.99
12409-2305221125--32439-3-11636-2305230810,509.99,China Southern > China Southern,Incheon International Airport > Urumqi,ICN > URC,Dalian > Bishkek,DLC > FRU,2023-05-22 11:25:00,2023-05-23 08:10:00,ICN,FRU,2,200,676.66
"12409-2305221010--31714,-32532-1-12042-2305230540",543.64,Uzbekistan Airways > Azerbaijan Airlines,Incheon International Airport > Tashkent,ICN > TAS,Tashkent > Baku Heydar Aliyev International,TAS > GYD,2023-05-22 10:10:00,2023-05-23 05:40:00,ICN,GYD,2,600,843.64
12409-2305222110--32179-0-12071-2305222345,87.39,Jeju Air,Incheon International Airport,ICN,Hanoi,HAN,2023-05-22 21:10:00,2023-05-22 23:45:00,ICN,HAN,1,275,229.06
"12409-2305221715--32698,-32348-2-12461-2305230845",700.3,Air Busan > Emirates > Emirates,Incheon International Airport > Bangkok Suvarnabhumi > Dubai,ICN > BKK > DXB,Bangkok Suvarnabhumi > Dubai > Imam Khomeini International,BKK > DXB > IKA,2023-05-22 17:15:00,2023-05-23 08:45:00,ICN,IKA,3,880,1143.63
12409-2305221750--32690-1-12569-2305231900,390.6,Air China > Air China,Incheon International Airport > Beijing Capital,ICN > PEK,Beijing Capital > Islamabad,PEK > ISB,2023-05-22 17:50:00,2023-05-23 19:00:00,ICN,ISB,2,545,672.27
12409-2305221440--32690-1-13288-2305231105,345.1,Air China > Air China,Incheon International Airport > Chengdu Tianfu International,ICN > TFU,Chengdu Tianfu International > Kathmandu,TFU > KTM,2023-05-22 14:40:00,2023-05-23 11:05:00,ICN,KTM,2,420,585.1
12409-2305220045--32454-1-13311-2305230050,149.22,Cebu Pacific > Cebu Pacific,Incheon International Airport > Manila Ninoy Aquino,ICN > MNL,Manila Ninoy Aquino > Kuala Lumpur International,MNL > KUL,2023-05-22 00:45:00,2023-05-23 00:50:00,ICN,KUL,2,500,415.89
"12409-2305222340--31651,-32454,-32180-2-13344-2305232010",330.99,Philippines AirAsia > Cebu Pacific > Jazeera Airways,Incheon International Airport > Manila Ninoy Aquino > Dubai,ICN > MNL > DXB,Manila Ninoy Aquino > Dubai > Kuwait,MNL > DXB > KWI,2023-05-22 23:40:00,2023-05-23 20:10:00,ICN,KWI,3,905,782.66
"12409-2305222345--31896,-32398-2-13445-2305231845",614.7,Saudia > Saudia > Cyprus Airways,Incheon International Airport > Jeddah > Beirut,ICN > JED > BEY,Jeddah > Beirut > Larnaca,JED > BEY > LCA,2023-05-22 23:45:00,2023-05-23 18:45:00,ICN,LCA,3,940,1078.03
"12409-2305221815--31731,-31062-1-13938-2305231130",372.99,T'way Air > SalamAir,Incheon International Airport > Bangkok Suvarnabhumi,ICN > BKK,Don Mueang > Muscat,DMK > MCT,2023-05-22 18:15:00,2023-05-23 11:30:00,ICN,MCT,2,725,714.66
12409-2305222325--31821-1-14155-2305230815,514.62,SriLankan Airlines > SriLankan Airlines,Incheon International Airport > Colombo Bandaranayake,ICN > CMB,Colombo Bandaranayake > Velana International,CMB > MLE,2023-05-22 23:25:00,2023-05-23 08:15:00,ICN,MLE,2,580,807.95
12409-2305221255--31651-0-14213-2305221610,70.12,Philippines AirAsia,Incheon International Airport,ICN,Manila Ninoy Aquino,MNL,2023-05-22 12:55:00,2023-05-22 16:10:00,ICN,MNL,1,255,205.12
12409-2305221305--32690-2-25715-2305222255,339.6,Air China > Air China > Air China,Incheon International Airport > Beijing Capital > Xi An Xianyang,ICN > PEK > XIY,Beijing Capital > Xi An Xianyang > Astana Nursultan Nazarbayev,PEK > XIY > NQZ,2023-05-22 13:05:00,2023-05-22 22:55:00,ICN,NQZ,3,610,692.93
12409-2305220850--30750-0-14788-2305221130,82.1,Air Premia,Incheon International Airport,ICN,Tokyo Narita,NRT,2023-05-22 08:50:00,2023-05-22 11:30:00,ICN,NRT,1,160,185.43
12409-2305221500--32558-0-15277-2305221600,211.98,Asiana Airlines,Incheon International Airport,ICN,Beijing Capital,PEK,2023-05-22 15:00:00,2023-05-22 16:00:00,ICN,PEK,1,120,301.98
12409-2305221930--32558-0-15458-2305222255,179.39,Asiana Airlines,Incheon International Airport,ICN,Phnom Penh,PNH,2023-05-22 19:30:00,2023-05-22 22:55:00,ICN,PNH,1,325,337.72
"12409-2305220045--32454,-32036-2-16029-2305222040",344.3,Cebu Pacific > Cebu Pacific > Flynas,Incheon International Airport > Manila Ninoy Aquino > Dubai,ICN > MNL > DXB,Manila Ninoy Aquino > Dubai > Riyadh,MNL > DXB > RUH,2023-05-22 00:45:00,2023-05-22 20:40:00,ICN,RUH,3,935,805.97
12409-2305221910--31731-0-16292-2305230025,154.5,T'way Air,Incheon International Airport,ICN,Singapore Changi,SIN,2023-05-22 19:10:00,2023-05-23 00:25:00,ICN,SIN,1,375,329.5
12409-2305221010--31714-0-16759-2305221320,350.0,Uzbekistan Airways,Incheon International Airport,ICN,Tashkent,TAS,2023-05-22 10:10:00,2023-05-22 13:20:00,ICN,TAS,1,430,543.33
12409-2305221010--31714-1-16785-2305231025,555.5,Uzbekistan Airways > Uzbekistan Airways,Incheon International Airport > Tashkent,ICN > TAS,Tashkent > Tbilisi,TAS > TBS,2023-05-22 10:10:00,2023-05-23 10:25:00,ICN,TBS,2,630,865.5
"12409-2305220045--32454,-32352-2-16995-2305222150",510.5,Cebu Pacific > Cebu Pacific > EL AL Israel Airlines,Incheon International Airport > Manila Ninoy Aquino > Dubai,ICN > MNL > DXB,Manila Ninoy Aquino > Dubai > Ben Gurion Intl,MNL > DXB > TLV,2023-05-22 00:45:00,2023-05-22 21:50:00,ICN,TLV,3,1020,1000.5
12409-2305220750--32161-0-17075-2305220925,103.6,Jin Air,Incheon International Airport,ICN,Taipei Taiwan Taoyuan,TPE,2023-05-22 07:50:00,2023-05-22 09:25:00,ICN,TPE,1,155,205.27
12409-2305220135--32128-0-25768-2305220415,333.15,Korean Air,Incheon International Airport,ICN,Chinggis Khaan,UBN,2023-05-22 01:35:00,2023-05-22 04:15:00,ICN,UBN,1,220,456.48
12409-2305221945--32179-0-17606-2305222300,134.75,Jeju Air,Incheon International Airport,ICN,Vientiane,VTE,2023-05-22 19:45:00,2023-05-22 23:00:00,ICN,VTE,1,315,289.75
"12461-2305220445--31734,-31973-1-9445-2305221235",213.4,Turkish Airlines > Pegasus Airlines,Imam Khomeini International > Ankara Esenboga,IKA > ESB,Ankara Esenboga > Amman Queen Alia,ESB > AMM,2023-05-22 04:45:00,2023-05-22 12:35:00,IKA,AMM,2,280,406.73
12461-2305220045--32301-1-9561-2305230325,451.35,flydubai > flydubai,Imam Khomeini International > Dubai,IKA > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 00:45:00,2023-05-23 03:25:00,IKA,ASB,2,280,644.68
"12461-2305221655--31062,-32257-2-9618-2305230550",388.99,SalamAir > SalamAir > Gulf Air,Imam Khomeini International > Muscat > Bahrain,IKA > MCT > BAH,Muscat > Bahrain > Abu Dhabi International,MCT > BAH > AUH,2023-05-22 16:55:00,2023-05-23 05:50:00,IKA,AUH,3,310,642.32
12461-2305221655--31062-1-9715-2305230145,267.39,SalamAir > SalamAir,Imam Khomeini International > Muscat,IKA > MCT,Muscat > Bahrain,MCT > BAH,2023-05-22 16:55:00,2023-05-23 01:45:00,IKA,BAH,2,245,449.06
12461-2305220445--31734-2-9834-2305222000,182.99,Turkish Airlines > Turkish Airlines > Turkish Airlines,Imam Khomeini International > Ankara Esenboga > Adana,IKA > ESB > ADA,Ankara Esenboga > Adana > Beirut,ESB > ADA > BEY,2023-05-22 04:45:00,2023-05-22 20:00:00,IKA,BEY,3,290,429.66
12461-2305220445--31734-2-9882-2305230200,202.99,Turkish Airlines > Turkish Airlines,Imam Khomeini International > Istanbul Sabiha,IKA > SAW,Ankara Esenboga > Baghdad International,ESB > BGW,2023-05-22 04:45:00,2023-05-23 02:00:00,IKA,BGW,2,330,412.99
12461-2305221655--31062-1-9970-2305230740,328.98,SalamAir > SalamAir,Imam Khomeini International > Muscat,IKA > MCT,Muscat > Bangkok Suvarnabhumi,MCT > BKK,2023-05-22 16:55:00,2023-05-23 07:40:00,IKA,BKK,2,530,605.65
"12461-2305221150--31939,-31964,-32454-2-10258-2305232255",424.3,Qatar Airways > Philippine Airlines > Cebu Pacific,Imam Khomeini International > Hamad International > Manila Ninoy Aquino,IKA > DOH > MNL,Hamad International > Manila Ninoy Aquino > Bandar Seri Begawan,DOH > MNL > BWN,2023-05-22 11:50:00,2023-05-23 22:55:00,IKA,BWN,3,865,862.63
"12461-2305221655--31062,-32211-2-10485-2305240015",389.99,SalamAir > SalamAir > Indonesia AirAsia,Imam Khomeini International > Muscat > Don Mueang,IKA > MCT > DMK,Muscat > Bangkok Suvarnabhumi > Soekarno-Hatta,MCT > BKK > CGK,2023-05-22 16:55:00,2023-05-24 00:15:00,IKA,CGK,3,745,788.32
12461-2305221655--31062-1-10610-2305232035,242.98,SalamAir > SalamAir,Imam Khomeini International > Muscat,IKA > MCT,Muscat > Colombo Bandaranayake,MCT > CMB,2023-05-22 16:55:00,2023-05-23 20:35:00,IKA,CMB,2,410,479.65
12461-2305221135--32714-1-10901-2305230815,290.99,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Hazrat Shahjalal International Airport ,SHJ > DAC,2023-05-22 11:35:00,2023-05-23 08:15:00,IKA,DAC,2,405,525.99
12461-2305221135--32714-1-10957-2305230400,268.3,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Indira Gandhi International ,SHJ > DEL,2023-05-22 11:35:00,2023-05-23 04:00:00,IKA,DEL,2,320,474.97
"12461-2305221040--32348,-32283,-32433-3-11001-2305241225",1216.3,Emirates > Emirates > Garuda Indonesia > Citilink,Imam Khomeini International > Dubai > Soekarno-Hatta > Bali (Denpasar),IKA > DXB > CGK > DPS,Dubai > Soekarno-Hatta > Bali (Denpasar) > Dili,DXB > CGK > DPS > DIL,2023-05-22 10:40:00,2023-05-24 12:25:00,IKA,DIL,4,870,1706.3
12461-2305221135--32714-1-11089-2305221500,233.99,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Hamad International,SHJ > DOH,2023-05-22 11:35:00,2023-05-22 15:00:00,IKA,DOH,2,180,393.99
"12461-2305220445--31734,-32708-2-11191-2305231730",408.99,Turkish Airlines > Turkish Airlines > Air Astana,Imam Khomeini International > Ankara Esenboga > Almaty,IKA > ESB > ALA,Ankara Esenboga > Almaty > Dushanbe,ESB > ALA > DYU,2023-05-22 04:45:00,2023-05-23 17:30:00,IKA,DYU,3,570,748.99
12461-2305220445--31734-0-11389-2305220700,71.99,Turkish Airlines,Imam Khomeini International,IKA,Ankara Esenboga,ESB,2023-05-22 04:45:00,2023-05-22 07:00:00,IKA,ESB,1,165,176.99
12461-2305221135--32714-1-11431-2305231105,228.62,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Yerevan,SHJ > EVN,2023-05-22 11:35:00,2023-05-23 11:05:00,IKA,EVN,2,305,430.29
"12461-2305220305--31734,-31973-1-11636-2305230410",268.7,Turkish Airlines > Pegasus Airlines,Imam Khomeini International > Istanbul Sabiha,IKA > SAW,Istanbul Sabiha > Bishkek,SAW > FRU,2023-05-22 03:05:00,2023-05-23 04:10:00,IKA,FRU,2,505,537.03
12461-2305220445--31734-1-12042-2305221610,191.99,Turkish Airlines > Turkish Airlines,Imam Khomeini International > Ankara Esenboga,IKA > ESB,Ankara Esenboga > Baku Heydar Aliyev International,ESB > GYD,2023-05-22 04:45:00,2023-05-22 16:10:00,IKA,GYD,2,310,395.32
"12461-2305221655--31062,-31705-2-12071-2305231550",393.99,SalamAir > SalamAir > VietJet Air,Imam Khomeini International > Muscat > Bangkok Suvarnabhumi,IKA > MCT > BKK,Muscat > Bangkok Suvarnabhumi > Hanoi,MCT > BKK > HAN,2023-05-22 16:55:00,2023-05-23 15:50:00,IKA,HAN,3,640,757.32
"12461-2305221655--31062,-31461-2-12409-2305232335",414.99,SalamAir > SalamAir > Thai AirAsia X,Imam Khomeini International > Muscat > Bangkok Suvarnabhumi,IKA > MCT > BKK,Muscat > Bangkok Suvarnabhumi > Incheon International Airport,MCT > BKK > ICN,2023-05-22 16:55:00,2023-05-23 23:35:00,IKA,ICN,3,865,853.32
"12461-2305220945--32301,-31963-1-12569-2305222045",433.1,flydubai > PIA,Imam Khomeini International > Dubai,IKA > DXB,Dubai > Islamabad,DXB > ISB,2023-05-22 09:45:00,2023-05-22 20:45:00,IKA,ISB,2,315,638.1
12461-2305221135--32714-1-13288-2305222200,262.1,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Kathmandu,SHJ > KTM,2023-05-22 11:35:00,2023-05-22 22:00:00,IKA,KTM,2,370,485.43
12461-2305221135--32714-1-13311-2305230220,378.63,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Kuala Lumpur International,SHJ > KUL,2023-05-22 11:35:00,2023-05-23 02:20:00,IKA,KUL,2,575,670.3
12461-2305220305--31734-1-13344-2305230130,134.99,Turkish Airlines > Turkish Airlines,Imam Khomeini International > Istanbul Sabiha,IKA > SAW,Istanbul Sabiha > Kuwait,SAW > KWI,2023-05-22 03:05:00,2023-05-23 01:30:00,IKA,KWI,2,420,374.99
"12461-2305220305--31734,-31973,-32398-2-13445-2305221510",279.99,Turkish Airlines > Pegasus Airlines > Cyprus Airways,Imam Khomeini International > Istanbul Sabiha > Ben Gurion Intl,IKA > SAW > TLV,Istanbul Sabiha > Ben Gurion Intl > Larnaca,SAW > TLV > LCA,2023-05-22 03:05:00,2023-05-22 15:10:00,IKA,LCA,3,385,558.32
12461-2305221655--31062-0-13938-2305222000,151.98,SalamAir,Imam Khomeini International,IKA,Muscat,MCT,2023-05-22 16:55:00,2023-05-22 20:00:00,IKA,MCT,1,155,253.65
12461-2305220045--32301-1-14155-2305221440,469.89,flydubai > flydubai,Imam Khomeini International > Dubai,IKA > DXB,Dubai > Velana International,DXB > MLE,2023-05-22 00:45:00,2023-05-22 14:40:00,IKA,MLE,2,390,699.89
"12461-2305221150--31939,-31964-1-14213-2305231035",347.2,Qatar Airways > Philippine Airlines,Imam Khomeini International > Hamad International,IKA > DOH,Hamad International > Manila Ninoy Aquino,DOH > MNL,2023-05-22 11:50:00,2023-05-23 10:35:00,IKA,MNL,2,725,688.87
"12461-2305220445--31734,-31895-2-25715-2305231310",283.99,Turkish Airlines > Turkish Airlines > Scat Airlines,Imam Khomeini International > Ankara Esenboga > Almaty,IKA > ESB > ALA,Ankara Esenboga > Almaty > Astana Nursultan Nazarbayev,ESB > ALA > NQZ,2023-05-22 04:45:00,2023-05-23 13:10:00,IKA,NQZ,3,555,618.99
"12461-2305221150--31939,-31964-2-14788-2305232010",493.99,Qatar Airways > Philippine Airlines > Philippine Airlines,Imam Khomeini International > Hamad International > Manila Ninoy Aquino,IKA > DOH > MNL,Hamad International > Manila Ninoy Aquino > Tokyo Narita,DOH > MNL > NRT,2023-05-22 11:50:00,2023-05-23 20:10:00,IKA,NRT,3,1005,978.99
"12461-2305221040--32348,-32690-2-15277-2305231555",722.99,Emirates > Air China > Air China,Imam Khomeini International > Dubai > Chongqing,IKA > DXB > CKG,Dubai > Chongqing > Beijing Capital,DXB > CKG > PEK,2023-05-22 10:40:00,2023-05-23 15:55:00,IKA,PEK,3,710,1109.66
"12461-2305221655--31062,-31768-2-15458-2305231620",365.99,SalamAir > SalamAir > Thai AirAsia,Imam Khomeini International > Muscat > Don Mueang,IKA > MCT > DMK,Muscat > Bangkok Suvarnabhumi > Phnom Penh,MCT > BKK > PNH,2023-05-22 16:55:00,2023-05-23 16:20:00,IKA,PNH,3,605,717.66
12461-2305221135--32714-1-16029-2305221600,320.61,Air Arabia > Air Arabia,Imam Khomeini International > Sharjah,IKA > SHJ,Sharjah > Riyadh,SHJ > RUH,2023-05-22 11:35:00,2023-05-22 16:00:00,IKA,RUH,2,230,497.28
"12461-2305221655--31062,-31768-2-16292-2305231635",385.99,SalamAir > SalamAir > Thai AirAsia,Imam Khomeini International > Muscat > Don Mueang,IKA > MCT > DMK,Muscat > Bangkok Suvarnabhumi > Singapore Changi,MCT > BKK > SIN,2023-05-22 16:55:00,2023-05-23 16:35:00,IKA,SIN,3,670,759.32
